o,g,g,g,g,,,g,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,g,g,o
o,g,g,g,g,g,g,g,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,g,g,o
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,y,y,y,b,b,b,b,b,b,b,b,b,b,o,o,o,b,b,b,b,b,b,b,b,b,b,b,o,o,o,o,o,o,o,o,o,b,b,b,b,b,b,b,b,b,b,b,b,b,o,o,o,o,b,y,y,y,y
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,y,y,b,b,b,y,y,y,b,b,b,b,b,b,b,b,b,b,o,o,o,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,y,y,y,y
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,y,y,b,b,b,y,y,y,y,y,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,y,y,y,y
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,y,y,b,b,b,b,b,b,b,b,b,y,y,y,y,y,y,y,y,y,y,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,y,y,y,y
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,y,y,y,y,y,y,y,b,b,b,b,b,b,b,b,b,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,y,y,b,b,b,y,b,b,b,b,y,y,y,y,y
b,b,b,b,b,y,y,y,y,b,b,b,b,b,b,y,y,b,b,b,b,y,y,y,y,y,y,y,y,y,y,y,b,b,b,b,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,y,y,b,b,b,y,b,b,b,b,y,y,y,,
b,b,b,b,b,y,y,y,y,b,b,b,b,b,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,b,b,b,b,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,y,y,b,b,b,y,y,y,b,b,y,y,y,,
b,b,b,b,b,y,y,y,y,b,b,b,b,b,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,,,,,,y,y,y,y,y,y,y,y,y,y,y,y,y,y,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,y,y,b,b,b,y,y,y,y,y,y,y,y,,
b,b,b,b,b,y,y,y,y,b,b,b,b,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,,,,,,,,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,y,y,y,y,y,y,y,y,y,y,y,y,y,y,,
y,y,y,y,y,y,y,y,y,y,b,b,b,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,,,,,,,,,,,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,y,y,y,y,y,y,y,,,,,y,y,y,,
y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,,,,,,,,,,,,,,,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,b,b,b,b,b,b,b,b,b,b,b,b,y,y,y,y,y,y,y,,,,,y,y,,,
y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,,,,,,,,,,,,,,,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,b,b,b,b,b,b,b,b,b,b,b,y,y,y,y,y,y,y,y,,,,,,,,,
,,,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,,,,y,y,y,y,y,y,y,y,y,y,,,,,,,,,,,,,,,,,,,,,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,b,b,b,b,b,y,y,y,y,y,y,y,y,y,y,y,,,,,,,,,
,,,y,y,y,y,y,y,y,y,y,y,y,y,,,,,,,y,y,y,y,y,y,y,y,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,b,b,b,y,y,y,y,y,,,,,,,,,,,,,,,
,,,y,y,y,y,y,y,y,y,,,,,,,,,,,,,,,y,y,y,y,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,y,y,y,y,y,y,y,y,,,,,,y,y,y,y,y,y,y,y,y,y,y,y,y,y,,,,,,,,,,,,,,,
,,,y,y,y,y,y,y,y,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,y,y,y,y,y,y,y,,,,,,y,y,y,y,y,y,y,y,y,y,y,y,y,y,,,,,,,,,,,,,,,
,,,,,y,y,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,y,y,y,,,,,,,,,,,,y,y,y,y,y,y,y,y,y,y,y,,,,,,,,,,,,,,,
,,,,,y,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,y,y,y,,,,,,,,,,,,y,y,y,y,y,y,,,,,,,,,,,,,,,,,,,,
